cdrRecordType,globalCallID_callManagerId,globalCallID_callId,origLegCallIdentifier,dateTimeOrigination,origNodeId,origSpan,origIpAddr,callingPartyNumber,callingPartyUnicodeLoginUserID,origCause_location,origCause_value,origPrecedenceLevel,origMediaTransportAddress_IP,origMediaTransportAddress_Port,origMediaCap_payloadCapability,origMediaCap_maxFramesPerPacket,origMediaCap_g723BitRate,origVideoCap_Codec,origVideoCap_Bandwidth,origVideoCap_Resolution,origVideoTransportAddress_IP,origVideoTransportAddress_Port,origRSVPAudioStat,origRSVPVideoStat,destLegIdentifier,destNodeId,destSpan,destIpAddr,originalCalledPartyNumber,finalCalledPartyNumber,finalCalledPartyUnicodeLoginUserID,destCause_location,destCause_value,destPrecedenceLevel,destMediaTransportAddress_IP,destMediaTransportAddress_Port,destMediaCap_payloadCapability,destMediaCap_maxFramesPerPacket,destMediaCap_g723BitRate,destVideoCap_Codec,destVideoCap_Bandwidth,destVideoCap_Resolution,destVideoTransportAddress_IP,destVideoTransportAddress_Port,destRSVPAudioStat,destRSVPVideoStat,dateTimeConnect,dateTimeDisconnect,lastRedirectDn,pkid,originalCalledPartyNumberPartition,callingPartyNumberPartition,finalCalledPartyNumberPartition,lastRedirectDnPartition,duration,origDeviceName,destDeviceName,origCallTerminationOnBehalfOf,destCallTerminationOnBehalfOf,origCalledPartyRedirectOnBehalfOf,lastRedirectRedirectOnBehalfOf,origCalledPartyRedirectReason,lastRedirectRedirectReason,destConversationId,globalCallId_ClusterID,joinOnBehalfOf,comment,authCodeDescription,authorizationLevel,clientMatterCode,origDTMFMethod,destDTMFMethod,callSecuredStatus,origConversationId,origMediaCap_Bandwidth,destMediaCap_Bandwidth,authorizationCodeValue,outpulsedCallingPartyNumber,outpulsedCalledPartyNumber,origIpv4v6Addr,destIpv4v6Addr,origVideoCap_Codec_Channel2,origVideoCap_Bandwidth_Channel2,origVideoCap_Resolution_Channel2,origVideoTransportAddress_IP_Channel2,origVideoTransportAddress_Port_Channel2,origVideoChannel_Role_Channel2,destVideoCap_Codec_Channel2,destVideoCap_Bandwidth_Channel2,destVideoCap_Resolution_Channel2,destVideoTransportAddress_IP_Channel2,destVideoTransportAddress_Port_Channel2,destVideoChannel_Role_Channel2,incomingProtocolID,incomingProtocolCallRef,outgoingProtocolID,outgoingProtocolCallRef,currentRoutingReason,origRoutingReason,lastRedirectingRoutingReason,huntPilotDN,huntPilotPartition,calledPartyPatternUsage,outpulsedOriginalCalledPartyNumber,outpulsedLastRedirectingNumber,wasCallQueued,totalWaitTimeInQueue,callingPartyNumber_uri,originalCalledPartyNumber_uri,finalCalledPartyNumber_uri,lastRedirectDn_uri,mobileCallingPartyNumber,finalMobileCalledPartyNumber,origMobileDeviceName,destMobileDeviceName,origMobileCallDuration,destMobileCallDuration,mobileCallType,originalCalledPartyPattern,finalCalledPartyPattern,lastRedirectingPartyPattern,huntPilotPattern
1,1,8194,20410111,1521543531,1,0,1731529482,3066,\ ,0,0,4,1731529482,20828,11,20,0,0,0,0,0,0,0,0,20410112,1,20410112,20253450,926560868,926560868,\ ,10,16,4,20253450,28584,11,20,0,0,0,0,0,0,0,0,1521543574,1521543795,926560868,4ca9b2d8-c4ed-4369-bb58-195f6355e4b3,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,221,SEP54781AE0FA23,10.11.53.1,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.103,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,802499B176E901AB800CA2010A0B3567,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,8197,20410118,1521585429,1,0,1899301642,3030,\ ,0,16,4,1899301642,18728,11,20,0,0,0,0,0,0,0,0,20410119,1,20410119,20253450,981080123,981080123,\ ,0,0,4,20253450,28586,11,20,0,0,0,0,0,0,0,0,1521585461,1521585491,981080123,0fea7152-126d-46a0-8fcd-519cb6fc3e2a,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,30,SEP580A2098FEFE,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.113,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,800E2D3B1A8D11AB810CA3010A0B3571,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,8198,20410120,1521585493,1,0,1899301642,3030,\ ,0,16,4,1899301642,32094,11,20,0,0,0,0,0,0,0,0,20410121,1,20410121,20253450,981080123,981080123,\ ,0,0,4,20253450,28588,11,20,0,0,0,0,0,0,0,0,1521585513,1521585614,981080123,5861a532-552d-43fd-a753-943fd3cd6cd9,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,101,SEP580A2098FEFE,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.113,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0045EB615B8D11AB820CA4010A0B3571,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,8201,20410125,1521591513,1,0,1949633290,3051,\ ,0,16,4,1949633290,27270,11,20,0,0,0,0,0,0,0,0,20410126,1,20410126,20253450,937063343,937063343,\ ,0,0,4,20253450,28592,11,20,0,0,0,0,0,0,0,0,1521591528,1521591977,937063343,6c009bc8-382b-4ec4-b56f-e76965aa5ba0,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,449,SEP54781AE1019C,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.116,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,80C88565DEA411AB840CA6010A0B3574,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,8202,20410127,1521593621,1,20410127,20253450,28008400,\ ,0,16,4,20253450,28594,11,20,0,0,0,0,0,0,0,0,20410131,1,0,104139530,3030,5600,\ ,0,0,4,104139530,17804,11,20,0,0,0,0,0,0,0,0,1521593643,1521593663,3030,f05155dd-cb98-493f-a857-d30993b37b2c,HK-PSTN,,,HK-PSTN,20,10.11.53.1,Ovata-UM1-VI1,12,0,5,5,2,2,0,StandAloneCluster,5,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.6,0,0,0,0,0,0,0,0,0,0,0,0,2,21A897E52BD911E896E800A38E818100,0,,0,0,0,5600,,7,,,0,0,,,,,,,,,0,0,0,3030,5600,3030,5600
1,1,8203,20410133,1521594230,1,20410133,20253450,28008660,\ ,0,16,4,20253450,28596,11,20,0,0,0,0,0,0,0,0,20410134,1,0,1781861130,3008,3008,\ ,0,0,4,1781861130,31038,11,20,0,0,0,0,0,0,0,0,1521594236,1521594448,3008,ea2b8cd2-ed5e-4230-8320-17f75326498c,HK-PSTN,,HK-PSTN,HK-PSTN,212,10.11.53.1,SEP3C0E236D63D3,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.106,0,0,0,0,0,0,0,0,0,0,0,0,2,8CA7D4EB2BDA11E896E900A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3008,3008,3008,
1,1,8206,20410138,1521597689,1,0,1731529482,3066,\ ,0,16,4,1731529482,25464,11,20,0,0,0,0,0,0,0,0,20410139,1,20410139,20253450,935087446,935087446,\ ,0,0,4,20253450,28600,11,20,0,0,0,0,0,0,0,0,1521597719,1521597755,935087446,fdf838fc-5798-465d-8c10-1ad9e1b34fb9,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,36,SEP54781AE0FA23,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.103,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,80C5E5C700BD11AB850CA7010A0B3567,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,8207,20410140,1521598141,1,20410140,20253450,35087446,\ ,0,0,4,20253450,28602,11,20,0,0,0,0,0,0,0,0,20410141,1,0,1731529482,3066,3066,\ ,0,16,4,1731529482,22296,11,20,0,0,0,0,0,0,0,0,1521598143,1521598274,3066,e45feb53-7fcd-4529-9480-e0ff5934d926,HK-PSTN,,HK-PSTN,HK-PSTN,131,10.11.53.1,SEP54781AE0FA23,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.103,0,0,0,0,0,0,0,0,0,0,0,0,2,A77017EB2BE311E896EB00A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3066,3066,3066,
1,1,8208,20410143,1521598853,1,20410143,20253450,35083582,\ ,0,16,4,20253450,28604,11,20,0,0,0,0,0,0,0,0,20410144,1,0,1781861130,3008,3008,\ ,0,0,4,1781861130,28074,11,20,0,0,0,0,0,0,0,0,1521598856,1521598915,3008,bb43a71a-8b73-4a1a-9b90-19af8fc79b87,HK-PSTN,,HK-PSTN,HK-PSTN,59,10.11.53.1,SEP3C0E236D63D3,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.106,0,0,0,0,0,0,0,0,0,0,0,0,2,503932A82BE511E896EC00A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3008,3008,3008,
1,1,8209,20410145,1521598900,1,0,1798638346,3088,\ ,0,16,4,1798638346,17636,11,20,0,0,0,0,0,0,0,0,20410146,1,20410146,20253450,931927518,931927518,\ ,0,0,4,20253450,28606,11,20,0,0,0,0,0,0,0,0,1521598912,1521599008,931927518,d771a994-4056-43d5-8be8-f5735739b618,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,96,SEPDCA5F48777FC,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.107,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,80F1EB97B8C111AB860CA8010A0B356B,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,8210,20410147,1521599949,1,0,1798638346,3088,\ ,0,16,4,1798638346,16824,11,20,0,0,0,0,0,0,0,0,20410148,1,20410148,20253450,931927518,931927518,\ ,0,0,4,20253450,28608,11,20,0,0,0,0,0,0,0,0,1521599960,1521600084,931927518,acb124e6-118d-4d20-a8d8-2b5ef990d680,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,124,SEPDCA5F48777FC,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.107,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,00A42C09D1C511AB870CA9010A0B356B,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,8211,20410149,1521600799,1,20410149,20253450,28008400,\ ,0,16,4,20253450,28610,11,20,0,0,0,0,0,0,0,0,20410150,1,0,1798638346,3088,3088,\ ,0,0,4,1798638346,17296,11,20,0,0,0,0,0,0,0,0,1521600805,1521600858,3088,bb0d6163-c497-491c-b4df-21a64b528b50,HK-PSTN,,HK-PSTN,HK-PSTN,53,10.11.53.1,SEPDCA5F48777FC,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.107,0,0,0,0,0,0,0,0,0,0,0,0,2,D7F19B902BE911E896EF00A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3088,3088,3088,
1,1,8212,20410151,1521600882,1,0,1798638346,3088,\ ,0,16,4,1798638346,30410,11,20,0,0,0,0,0,0,0,0,20410152,1,20410152,20253450,931927518,931927518,\ ,0,0,4,20253450,28612,11,20,0,0,0,0,0,0,0,0,1521600894,1521600920,931927518,e7a8edc7-19aa-435d-a618-942616f9a93b,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,26,SEPDCA5F48777FC,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.107,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,00BBE13577C911AB880CAA010A0B356B,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,8213,20410153,1521601389,1,20410153,20253450,,\ ,0,0,4,20253450,28614,11,20,0,0,0,0,0,0,0,0,20410154,1,0,1798638346,3088,3088,\ ,0,16,4,1798638346,20566,11,20,0,0,0,0,0,0,0,0,1521601394,1521601419,3088,6e83c0ca-0da1-479b-a32b-4f4b65dd6d15,HK-PSTN,,HK-PSTN,HK-PSTN,25,10.11.53.1,SEPDCA5F48777FC,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.107,0,0,0,0,0,0,0,0,0,0,0,0,2,376CDA0B2BEB11E896F200A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3088,3088,3088,
1,1,8215,20410158,1521601789,1,20410158,20253450,35083613,\ ,0,16,4,20253450,28618,11,20,0,0,0,0,0,0,0,0,20410159,1,0,1781861130,3008,3008,\ ,0,0,4,1781861130,32110,11,20,0,0,0,0,0,0,0,0,1521601793,1521602057,3008,85f6c362-caab-4863-a13d-c1837914ebd9,HK-PSTN,,HK-PSTN,HK-PSTN,264,10.11.53.1,SEP3C0E236D63D3,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.106,0,0,0,0,0,0,0,0,0,0,0,0,2,25DEB7C22BEC11E896F400A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3008,3008,3008,
1,1,8216,20410160,1521603263,1,0,1781861130,3008,\ ,0,16,4,1781861130,24006,11,20,0,0,0,0,0,0,0,0,20410161,1,20410161,20253450,929718788,929718788,\ ,0,0,4,20253450,28620,11,20,0,0,0,0,0,0,0,0,1521603273,1521603394,929718788,a41ed1fd-bbe5-4af8-ac0f-8e23c0a220f4,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,121,SEP3C0E236D63D3,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.106,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0016AAC1C5D211AB890CAB010A0B356A,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,8220,20410165,1521606927,1,20410165,20253450,,\ ,0,0,4,20253450,28622,11,20,0,0,0,0,0,0,0,0,20410166,1,0,1882524426,3033,3033,\ ,0,16,4,1882524426,18762,11,20,0,0,0,0,0,0,0,0,1521606930,1521606976,3033,2e79666f-60ff-4fa0-ac2b-8d1ab2cbcc8f,HK-PSTN,,HK-PSTN,HK-PSTN,46,10.11.53.1,SEP54781A1CD68C,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.112,0,0,0,0,0,0,0,0,0,0,0,0,2,1C8FBBA02BF811E896F700A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3033,3033,3033,
1,1,8221,20410167,1521611795,1,20410167,20253450,28008660,\ ,0,16,4,20253450,28624,11,20,0,0,0,0,0,0,0,0,20410168,1,0,1798638346,3008,3008,\ ,0,0,4,1798638346,18818,11,20,0,0,0,0,0,0,0,0,1521611807,1521611826,3008,8c80f4ae-421e-415f-857b-7284021749f2,HK-PSTN,,HK-PSTN,HK-PSTN,19,10.11.53.1,SEPDCA5F48777FC,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.107,0,0,0,0,0,0,0,0,0,0,0,0,2,71D312BE2C0311E896F800A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3008,3008,3008,
1,1,8222,20410169,1521612026,1,20410169,20253450,28008660,\ ,0,0,4,20253450,28626,11,20,0,0,0,0,0,0,0,0,20410170,1,0,1781861130,3008,3008,\ ,0,16,4,1781861130,31088,11,20,0,0,0,0,0,0,0,0,1521612032,1521612224,3008,4ce5f360-c33a-456d-8724-c87e0aab7dff,HK-PSTN,,HK-PSTN,HK-PSTN,192,10.11.53.1,SEP3C0E236D63D3,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.106,0,0,0,0,0,0,0,0,0,0,0,0,2,FB8F148E2C0311E896F900A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3008,3008,3008,
1,1,8224,20410173,1521614248,1,20410173,20253450,28008400,\ ,0,0,4,20253450,28630,11,20,0,0,0,0,0,0,0,0,20410174,1,0,1899301642,3030,3030,\ ,0,16,4,1899301642,24140,11,20,0,0,0,0,0,0,0,0,1521614250,1521614298,3030,8b775745-56f4-483c-848b-89c0c21fb28c,HK-PSTN,,HK-PSTN,HK-PSTN,48,10.11.53.1,SEP580A2098FEFE,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.113,0,0,0,0,0,0,0,0,0,0,0,0,2,27F513E82C0911E896FC00A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3030,3030,3030,
1,1,8226,20410178,1521614354,1,0,1899301642,3030,\ ,0,16,4,1899301642,27962,11,20,0,0,0,0,0,0,0,0,20410179,1,20410179,20253450,928007804,928007804,\ ,0,0,4,20253450,28632,11,20,0,0,0,0,0,0,0,0,1521614366,1521614399,928007804,e3397e17-1c4c-4b9e-92b6-27fc19ee6552,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,33,SEP580A2098FEFE,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.113,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,00CBD19317FE11AB8B0CAD010A0B3571,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,8223,20410171,1521613845,1,0,1916078858,3004,\ ,0,16,4,1916078858,23136,11,20,0,0,0,0,0,0,0,0,20410172,1,20410172,20253450,936576029,936576029,\ ,0,0,4,20253450,28628,11,20,0,0,0,0,0,0,0,0,1521613851,1521614579,936576029,f74380a3-b7c6-4eb8-b992-71bfa9f976fa,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,728,SEP04C5A44D857C,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.114,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,00F8D56319FC11AB8A0CAC010A0B3572,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,8227,20410180,1521614581,1,0,1916078858,3004,\ ,0,16,4,1916078858,20660,11,20,0,0,0,0,0,0,0,0,20410181,1,20410181,20253450,9007862122014241,9007862122014241,\ ,0,0,4,20253450,28634,11,20,0,0,0,0,0,0,0,0,1521614607,1521614701,9007862122014241,da466418-f923-47b7-9264-174aab0e5e42,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,94,SEP04C5A44D857C,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.114,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,005C4B1F01FF11AB8C0CAE010A0B3572,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,8228,20410182,1521614708,1,20410182,20253450,25883100,\ ,0,16,4,20253450,28636,11,20,0,0,0,0,0,0,0,0,20410183,1,0,1916078858,3004,3004,\ ,0,0,4,1916078858,27078,11,20,0,0,0,0,0,0,0,0,1521614709,1521615170,3004,e1d12425-d9f3-4f4d-a67e-4726b1c2a193,HK-PSTN,,HK-PSTN,HK-PSTN,461,10.11.53.1,SEP04C5A44D857C,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.114,0,0,0,0,0,0,0,0,0,0,0,0,2,3A366C892C0A11E8970100A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3004,3004,3004,
1,1,8230,20410186,1521616986,1,0,1899301642,3030,\ ,0,16,4,1899301642,23850,4,20,0,0,0,0,0,0,0,0,20410187,1,0,104139530,5600,5600,\ ,0,0,4,104139530,19598,4,20,0,0,0,0,0,0,0,0,1521616986,1521616999,5600,8bd95adb-ff2b-4de2-ac3c-38db694a60ad,,HK-PSTN,,,13,SEP580A2098FEFE,Ovata-UM1-VI1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.11.53.113,10.11.53.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,5600,,7,,,0,0,,,,,,,,,0,0,0,5600,5600,5600,5600
1,1,8231,20410188,1521617000,1,0,1899301642,3030,\ ,0,16,4,1899301642,24128,4,20,0,0,0,0,0,0,0,0,20410189,1,0,104139530,5600,5600,\ ,0,0,4,104139530,19244,4,20,0,0,0,0,0,0,0,0,1521617000,1521617025,5600,9b9a5340-096d-4ff0-9189-7ec400fdc6b4,,HK-PSTN,,,25,SEP580A2098FEFE,Ovata-UM1-VI1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.11.53.113,10.11.53.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,5600,,7,,,0,0,,,,,,,,,0,0,0,5600,5600,5600,5600
1,1,8229,20410184,1521616768,1,0,1916078858,3004,\ ,0,16,4,1916078858,27402,11,20,0,0,0,0,0,0,0,0,20410185,1,20410185,20253450,929716403,929716403,\ ,0,0,4,20253450,28638,11,20,0,0,0,0,0,0,0,0,1521616779,1521617029,929716403,460228d3-0390-4a0e-995a-1598345df00a,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,250,SEP04C5A44D857C,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.114,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,805F1432840721AB8D0CAF010A0B3572,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,8232,20410191,1521617039,1,0,1899301642,3030,\ ,0,16,4,1899301642,23194,11,20,0,0,0,0,0,0,0,0,20410192,1,20410192,20253450,928007872,928007872,\ ,0,0,4,20253450,28640,11,20,0,0,0,0,0,0,0,0,1521617050,1521617066,928007872,64b303a1-5030-40ce-81dc-2469cb6a74f4,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,16,SEP580A2098FEFE,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.113,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,804734D4940821AB8E0CB0010A0B3571,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,8233,20410193,1521618239,1,20410193,20253450,28008400,\ ,0,16,4,20253450,28642,11,20,0,0,0,0,0,0,0,0,20410194,1,0,1899301642,3030,3030,\ ,0,0,4,1899301642,31308,11,20,0,0,0,0,0,0,0,0,1521618242,1521618478,3030,70a92d55-ebd5-4a9c-859e-f389213902a2,HK-PSTN,,HK-PSTN,HK-PSTN,236,10.11.53.1,SEP580A2098FEFE,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.113,0,0,0,0,0,0,0,0,0,0,0,0,2,732A2E452C1211E8970200A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3030,3030,3030,
1,1,8234,20410196,1521618739,1,20410196,20253450,29781000,\ ,0,0,4,20253450,28644,11,20,0,0,0,0,0,0,0,0,20410197,1,0,1781861130,3008,3008,\ ,0,16,4,1781861130,27248,11,20,0,0,0,0,0,0,0,0,1521618744,1521618838,3008,a73cb10c-f233-47d7-96a8-30f8b79fcb33,HK-PSTN,,HK-PSTN,HK-PSTN,94,10.11.53.1,SEP3C0E236D63D3,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.106,0,0,0,0,0,0,0,0,0,0,0,0,2,9CDC81C62C1311E8970300A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3008,3008,3008,
1,1,8235,20410198,1521619139,1,20410198,20253450,35087446,\ ,0,0,4,20253450,28646,11,20,0,0,0,0,0,0,0,0,20410199,1,0,1798638346,3088,3088,\ ,0,16,4,1798638346,29650,11,20,0,0,0,0,0,0,0,0,1521619142,1521619285,3088,0a7f57af-0b4c-48c4-87b0-74acd9e9f3ac,HK-PSTN,,HK-PSTN,HK-PSTN,143,10.11.53.1,SEPDCA5F48777FC,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.107,0,0,0,0,0,0,0,0,0,0,0,0,2,8B6BAA8F2C1411E8970400A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3088,3088,3088,
1,1,8238,20410204,1521619376,1,0,1765083914,3090,\ ,0,16,4,1765083914,27682,11,20,0,0,0,0,0,0,0,0,20410205,1,20410205,20253450,90076562513871,90076562513871,\ ,0,0,4,20253450,28650,11,20,0,0,0,0,0,0,0,0,1521619394,1521619457,90076562513871,7a9707c5-a100-4144-917e-c7e496fe0d9e,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,63,SEP54781A1CD57E,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.105,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,00888C47B91121AB8F0CB1010A0B3569,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,8240,20410208,1521619625,1,20410208,20253450,35087446,\ ,0,0,4,20253450,28654,11,20,0,0,0,0,0,0,0,0,20410209,1,0,1815415562,3088,3088,\ ,0,16,4,1815415562,22636,11,20,0,0,0,0,0,0,0,0,1521619631,1521619649,3088,e9d6f764-ff47-4b44-b1cb-ae00a78d9bd9,HK-PSTN,,HK-PSTN,HK-PSTN,18,10.11.53.1,SEP54781A1CF2FE,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.108,0,0,0,0,0,0,0,0,0,0,0,0,2,ACF2ED2B2C1511E8970A00A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3088,3088,3088,
1,1,8239,20410206,1521619471,1,0,1899301642,3030,\ ,0,16,4,1899301642,20896,11,20,0,0,0,0,0,0,0,0,20410207,1,20410207,20253450,925895755,925895755,\ ,0,0,4,20253450,28652,11,20,0,0,0,0,0,0,0,0,1521619484,1521619727,925895755,07a0de7b-3bdf-4dc8-8a20-25beebfd0c91,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,243,SEP580A2098FEFE,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.113,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0071317D131221AB900CB2010A0B3571,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
